@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 74\nSize of the tree: 147\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,394,31,0,92.705882,7.294118,0,0.679089,0.088015,0.256829,36.332035,73.758317,249.607718,12981.385203,-12731.777485,0.587312,30.544436,-29.957123,147.529887,0.347129,59.104698,0.969863,354,0.333333,20,0.666667,40,0.030137,11,0.946524,0.969863,0.958051,0.682056,0.822511,0.940123,0.927059,0.290529,0.709471,0.072941,0.923624,0.927059,0.924546,0.682056,0.822511,0.899514,0.839386,0.927059,0.344,0.001,0.125,0,125,0,29091,755810,86010,94.588235,51.882353,'Number of leaves: 70\nSize of the tree: 139\n',?,139,70,70
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,396,29,0,93.176471,6.823529,0,0.695265,0.083195,0.255006,34.342348,73.234782,249.607718,15121.471031,-14871.863313,0.587312,35.579932,-34.99262,152.020928,0.357696,60.903937,0.975342,356,0.333333,20,0.666667,40,0.024658,9,0.946809,0.975342,0.960864,0.699957,0.779795,0.926166,0.931765,0.289756,0.710244,0.068235,0.928388,0.931765,0.928828,0.699957,0.779795,0.883946,0.847404,0.931765,0.187,0.001,0.140625,0,140.625,0,33823,755810,86010,93.882353,50.588235,'Number of leaves: 83\nSize of the tree: 165\n',?,165,83,83
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.74499,0.073199,0.234646,30.21632,67.387563,249.607718,15099.821571,-14850.213853,0.587312,35.528992,-34.94168,163.355135,0.384365,65.444745,0.975342,356,0.266667,16,0.733333,44,0.024658,9,0.956989,0.975342,0.966079,0.746896,0.836461,0.947916,0.941176,0.232501,0.767499,0.058824,0.939088,0.941176,0.939634,0.746896,0.836461,0.914928,0.87242,0.941176,0.176,0,0.09375,0,93.75,0,36007,755810,86010,95.529412,51.294118,'Number of leaves: 89\nSize of the tree: 177\n',?,177,89,89
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,402,23,0,94.588235,5.411765,0,0.765391,0.068463,0.225283,28.261394,64.698585,249.607718,14016.207124,-13766.599406,0.587312,32.979311,-32.391999,170.0393,0.400092,68.122613,0.978082,357,0.25,15,0.75,45,0.021918,8,0.959677,0.978082,0.968792,0.767349,0.830639,0.944328,0.945882,0.2178,0.7822,0.054118,0.94406,0.945882,0.944463,0.767349,0.830639,0.913582,0.882626,0.945882,0.172,0.001,0.09375,0,93.75,0,38919,755810,86010,95.764706,51.176471,'Number of leaves: 97\nSize of the tree: 193\n',?,193,97,97
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.733114,0.074546,0.238212,30.964235,68.893176,247.001707,15099.283448,-14852.28174,0.58118,35.527726,-34.946545,161.111748,0.379086,65.226978,0.980874,359,0.305085,18,0.694915,41,0.019126,7,0.952255,0.980874,0.966353,0.738222,0.81298,0.940705,0.941176,0.265387,0.734613,0.058824,0.938638,0.941176,0.938588,0.738222,0.81298,0.901361,0.866354,0.941176,0.278,0.001,0.1875,0,187.5,0,37827,755810,86010,94.588235,50.705882,'Number of leaves: 94\nSize of the tree: 187\n',?,187,94,94
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,392,33,0,92.235294,7.764706,0,0.682038,0.091744,0.272791,38.107796,78.89379,247.001707,20486.568088,-20239.566381,0.58118,48.20369,-47.622509,139.136531,0.32738,56.33019,0.95082,348,0.254237,15,0.745763,44,0.04918,18,0.958678,0.95082,0.954733,0.682323,0.825762,0.945464,0.922353,0.225771,0.774229,0.077647,0.924111,0.922353,0.923156,0.682323,0.825762,0.895085,0.841003,0.922353,0.231,0,0.171875,0,171.875,0,35279,755810,86010,92.941176,51.411765,'Number of leaves: 87\nSize of the tree: 173\n',?,173,87,87
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.74499,0.078117,0.240036,32.246457,68.935554,249.607718,16170.036099,-15920.428381,0.587312,38.047144,-37.459831,160.403684,0.37742,64.26231,0.975342,356,0.266667,16,0.733333,44,0.024658,9,0.956989,0.975342,0.966079,0.746896,0.829863,0.941543,0.941176,0.232501,0.767499,0.058824,0.939088,0.941176,0.939634,0.746896,0.829863,0.90567,0.87242,0.941176,0.217,0.001,0.078125,0,78.125,0,38555,755810,86010,94.823529,51.764706,'Number of leaves: 96\nSize of the tree: 191\n',?,191,96,96
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,4,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,393,32,0,92.470588,7.529412,0,0.661186,0.08925,0.266904,36.841794,76.651562,249.607718,14069.218267,-13819.610549,0.587312,33.104043,-32.516731,143.546799,0.337757,57.508958,0.972603,355,0.366667,22,0.633333,38,0.027397,10,0.941645,0.972603,0.956873,0.666588,0.781986,0.932507,0.924706,0.31877,0.68123,0.075294,0.920471,0.924706,0.921132,0.666588,0.781986,0.88587,0.830289,0.924706,0.255,0,0.1875,0,187.5,0,31275,755810,86010,93.411765,51.176471,'Number of leaves: 76\nSize of the tree: 151\n',?,151,76,76
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,5,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.74499,0.073461,0.230003,30.324307,66.05416,249.607718,10812.263571,-10562.655853,0.587312,25.44062,-24.853308,164.4065,0.386839,65.865952,0.975342,356,0.266667,16,0.733333,44,0.024658,9,0.956989,0.975342,0.966079,0.746896,0.873402,0.960213,0.941176,0.232501,0.767499,0.058824,0.939088,0.941176,0.939634,0.746896,0.873402,0.925683,0.87242,0.941176,0.177,0,0.140625,0,140.625,0,36371,755810,86010,95.529412,52.235294,'Number of leaves: 90\nSize of the tree: 179\n',?,179,90,90
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,398,27,0,93.647059,6.352941,0,0.732424,0.08281,0.250139,34.183368,71.837065,249.607718,19387.778907,-19138.171189,0.587312,45.618303,-45.030991,154.392504,0.363276,61.854058,0.967123,353,0.25,15,0.75,45,0.032877,12,0.959239,0.967123,0.963165,0.732748,0.831895,0.943067,0.936471,0.219347,0.780653,0.063529,0.935272,0.936471,0.935786,0.732748,0.831895,0.902331,0.866198,0.936471,0.173,0,0.15625,0,156.25,0,35279,755810,86010,94.352941,51.764706,'Number of leaves: 87\nSize of the tree: 173\n',?,173,87,87
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,402,23,0,94.588235,5.411765,0,0.761905,0.072277,0.231588,29.835651,66.509478,249.607718,11893.763467,-11644.155749,0.587312,27.985326,-27.398014,167.338722,0.393738,67.040684,0.980822,358,0.266667,16,0.733333,44,0.019178,7,0.957219,0.980822,0.968877,0.765233,0.821438,0.936983,0.945882,0.231727,0.768273,0.054118,0.943882,0.945882,0.944018,0.765233,0.821438,0.901474,0.880835,0.945882,0.193,0,0.140625,0,140.625,0,34915,755810,86010,94.588235,50.588235,'Number of leaves: 86\nSize of the tree: 171\n',?,171,86,86
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,394,31,0,92.705882,7.294118,0,0.658811,0.089084,0.262618,36.773464,75.42082,249.607718,17266.216715,-17016.608997,0.587312,40.626392,-40.03908,146.085182,0.34373,58.525908,0.980822,358,0.4,24,0.6,36,0.019178,7,0.937173,0.980822,0.958501,0.670655,0.771301,0.919936,0.927059,0.346237,0.653763,0.072941,0.92306,0.927059,0.921869,0.670655,0.771301,0.877033,0.828765,0.927059,0.152,0,0.125,0,125,0,36735,755810,86010,93.882353,51.411765,'Number of leaves: 91\nSize of the tree: 181\n',?,181,91,91
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,406,19,0,95.529412,4.470588,0,0.808989,0.061693,0.202547,25.466592,58.169223,249.607718,6509.865846,-6260.258128,0.587312,15.317331,-14.730019,180.240729,0.424096,72.209598,0.980822,358,0.2,12,0.8,48,0.019178,7,0.967568,0.980822,0.97415,0.810013,0.919064,0.97301,0.955294,0.174472,0.825528,0.044706,0.954178,0.955294,0.954474,0.810013,0.919064,0.951165,0.904466,0.955294,0.137,0,0.140625,0,140.625,0,30911,755810,86010,96.941176,51.882353,'Number of leaves: 75\nSize of the tree: 149\n',?,149,75,75
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.762384,0.07268,0.236222,30.002133,67.840093,249.607718,17236.93042,-16987.322702,0.587312,40.557483,-39.970171,165.208952,0.388727,66.187437,0.961644,351,0.183333,11,0.816667,49,0.038356,14,0.969613,0.961644,0.965612,0.762694,0.879726,0.958713,0.941176,0.162866,0.837134,0.058824,0.942531,0.941176,0.941772,0.762694,0.879726,0.922521,0.88118,0.941176,0.201,0,0.15625,0,156.25,0,38919,755810,86010,95.058824,51.764706,'Number of leaves: 97\nSize of the tree: 193\n',?,193,97,97
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,394,31,0,92.705882,7.294118,0,0.678964,0.087387,0.262304,36.297741,75.86089,247.001707,16197.204178,-15950.202471,0.58118,38.111069,-37.529888,142.790226,0.335977,57.809409,0.967213,354,0.322034,19,0.677966,40,0.032787,12,0.949062,0.967213,0.958051,0.680755,0.789409,0.92816,0.927059,0.28188,0.71812,0.072941,0.924097,0.927059,0.925104,0.680755,0.789409,0.887185,0.839386,0.927059,0.135,0,0.109375,0,109.375,0,37099,755810,86010,94.117647,51.764706,'Number of leaves: 92\nSize of the tree: 183\n',?,183,92,92
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,396,29,0,93.176471,6.823529,0,0.704103,0.085709,0.250874,35.600945,72.555149,247.001707,17248.639391,-17001.637684,0.58118,40.585034,-40.003853,146.547979,0.344819,59.330755,0.967213,354,0.288136,17,0.711864,42,0.032787,12,0.954178,0.967213,0.960651,0.705021,0.814763,0.944994,0.931765,0.252687,0.747313,0.068235,0.929689,0.931765,0.930487,0.705021,0.814763,0.905275,0.852007,0.931765,0.208,0,0.140625,0,140.625,0,37463,755810,86010,94.823529,52.352941,'Number of leaves: 93\nSize of the tree: 185\n',?,185,93,93
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,406,19,0,95.529412,4.470588,0,0.803313,0.06367,0.212645,26.282581,61.069223,249.607718,16141.512252,-15891.904534,0.587312,37.980029,-37.392717,179.03398,0.421256,71.726139,0.986301,360,0.233333,14,0.766667,46,0.013699,5,0.962567,0.986301,0.97429,0.806822,0.841553,0.944298,0.955294,0.202326,0.797674,0.044706,0.954011,0.955294,0.953754,0.806822,0.841553,0.915787,0.901559,0.955294,0.214,0.001,0.09375,0,93.75,0,36735,755810,86010,95.764706,52.588235,'Number of leaves: 91\nSize of the tree: 181\n',?,181,91,91
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,4,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,397,28,0,93.411765,6.588235,0,0.707975,0.079241,0.248599,32.710495,71.394755,249.607718,9772.709217,-9523.101499,0.587312,22.99461,-22.407298,156.015602,0.367096,62.504318,0.975342,356,0.316667,19,0.683333,41,0.024658,9,0.949333,0.975342,0.962162,0.711858,0.83621,0.950134,0.934118,0.275442,0.724558,0.065882,0.931075,0.934118,0.931568,0.711858,0.83621,0.911958,0.853808,0.934118,0.294,0,0.1875,0,187.5,0,36735,755810,86010,94.588235,52.352941,'Number of leaves: 91\nSize of the tree: 181\n',?,181,91,91
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,5,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,407,18,0,95.764706,4.235294,0,0.81227,0.060071,0.199311,24.797141,57.239704,249.607718,8647.489996,-8397.882278,0.587312,20.347035,-19.759723,182.405452,0.429189,73.076848,0.989041,361,0.233333,14,0.766667,46,0.010959,4,0.962667,0.989041,0.975676,0.816724,0.886804,0.964448,0.957647,0.201939,0.798061,0.042353,0.956643,0.957647,0.956008,0.816724,0.886804,0.939074,0.90602,0.957647,0.122,0.001,0.09375,0,93.75,0,34915,755810,86010,96.470588,51.529412,'Number of leaves: 86\nSize of the tree: 171\n',?,171,86,86
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,395,30,0,92.941176,7.058824,0,0.696212,0.087057,0.255581,35.936607,73.39984,249.607718,12984.298639,-12734.690921,0.587312,30.551291,-29.963979,148.745641,0.34999,59.591764,0.967123,353,0.3,18,0.7,42,0.032877,12,0.951482,0.967123,0.959239,0.6975,0.771826,0.924145,0.929412,0.262288,0.737712,0.070588,0.926959,0.929412,0.927842,0.6975,0.771826,0.888565,0.848041,0.929412,0.349,0.001,0.171875,0,171.875,0,34187,755810,86010,94.352941,51.529412,'Number of leaves: 84\nSize of the tree: 167\n',?,167,84,84
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,397,28,0,93.411765,6.588235,0,0.728311,0.084386,0.253775,34.834156,72.881168,249.607718,16187.656033,-15938.048315,0.587312,38.088602,-37.50129,152.698515,0.359291,61.175398,0.961644,351,0.233333,14,0.766667,46,0.038356,14,0.961644,0.961644,0.961644,0.728311,0.866142,0.956769,0.934118,0.205807,0.794193,0.065882,0.934118,0.934118,0.934118,0.728311,0.866142,0.912978,0.864155,0.934118,0.278,0,0.15625,0,156.25,0,31639,755810,86010,94.117647,51.764706,'Number of leaves: 77\nSize of the tree: 153\n',?,153,77,77
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,396,29,0,93.176471,6.823529,0,0.708457,0.082422,0.251304,34.023446,72.171515,249.607718,12980.89773,-12731.290012,0.587312,30.543289,-29.955976,152.631713,0.359133,61.148635,0.967123,353,0.283333,17,0.716667,43,0.032877,12,0.954054,0.967123,0.960544,0.709353,0.822397,0.941061,0.931765,0.247975,0.752025,0.068235,0.929738,0.931765,0.930513,0.709353,0.822397,0.900836,0.854185,0.931765,0.451,0,0.171875,0,171.875,0,38919,755810,86010,94.117647,51.529412,'Number of leaves: 97\nSize of the tree: 193\n',?,193,97,97
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,394,31,0,92.705882,7.294118,0,0.683787,0.088241,0.250655,36.42546,71.985282,249.607718,8698.697784,-8449.090066,0.587312,20.467524,-19.880212,143.764194,0.338269,57.596053,0.967123,353,0.316667,19,0.683333,41,0.032877,12,0.948925,0.967123,0.957938,0.685537,0.827055,0.949586,0.927059,0.276602,0.723398,0.072941,0.924171,0.927059,0.925146,0.685537,0.827055,0.911527,0.841801,0.927059,0.131,0.001,0.109375,0,109.375,0,36007,755810,86010,95.058824,54.470588,'Number of leaves: 89\nSize of the tree: 177\n',?,177,89,89
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,399,26,0,93.882353,6.117647,0,0.732834,0.076068,0.241539,31.400647,69.367127,249.607718,15101.549044,-14851.941326,0.587312,35.533057,-34.945744,160.957053,0.378722,64.484005,0.975342,356,0.283333,17,0.716667,43,0.024658,9,0.954424,0.975342,0.96477,0.735322,0.804087,0.929047,0.938824,0.246814,0.753186,0.061176,0.936424,0.938824,0.93697,0.735322,0.804087,0.894839,0.866313,0.938824,0.134,0.001,0.125,0,125,0,36007,755810,86010,94.823529,51.058824,'Number of leaves: 89\nSize of the tree: 177\n',?,177,89,89
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,402,23,0,94.588235,5.411765,0,0.765323,0.069774,0.22634,28.982076,65.459605,247.001707,7610.004032,-7363.002325,0.58118,17.905892,-17.324711,167.192935,0.393395,67.688979,0.97541,357,0.237288,14,0.762712,45,0.02459,9,0.962264,0.97541,0.968792,0.766321,0.886658,0.966288,0.945882,0.207761,0.792239,0.054118,0.944366,0.945882,0.944869,0.766321,0.886658,0.932497,0.882626,0.945882,0.227,0,0.140625,0,140.625,0,35643,755810,86010,95.058824,51.411765,'Number of leaves: 88\nSize of the tree: 175\n',?,175,88,88
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,400,25,0,94.117647,5.882353,0,0.7411,0.074376,0.23076,30.893612,66.738149,247.001707,9747.145634,-9500.143926,0.58118,22.93446,-22.35328,161.404586,0.379775,65.345535,0.97541,357,0.271186,16,0.728814,43,0.02459,9,0.957105,0.97541,0.966171,0.743055,0.845489,0.949426,0.941176,0.236953,0.763047,0.058824,0.939032,0.941176,0.9396,0.743055,0.845489,0.91724,0.870473,0.941176,0.109,0,0.078125,0,78.125,0,30183,755810,86010,95.294118,50.941176,'Number of leaves: 73\nSize of the tree: 145\n',?,145,73,73
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,391,34,0,92,8,0,0.660639,0.09316,0.266642,38.456178,76.576538,249.607718,15133.605453,-14883.997735,0.587312,35.608483,-35.021171,138.06138,0.32485,55.311343,0.958904,350,0.316667,19,0.683333,41,0.041096,15,0.948509,0.958904,0.953678,0.661166,0.793653,0.924979,0.92,0.277763,0.722237,0.08,0.917964,0.92,0.918839,0.661166,0.793653,0.885903,0.830288,0.92,0.155,0,0.125,0,125,0,32367,755810,86010,94.352941,52,'Number of leaves: 79\nSize of the tree: 157\n',?,157,79,79
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,4,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,395,30,0,92.941176,7.058824,0,0.667189,0.087946,0.260476,36.303641,74.8056,249.607718,15123.09401,-14873.486292,0.587312,35.583751,-34.996438,147.333353,0.346667,59.02596,0.983562,359,0.4,24,0.6,36,0.016438,6,0.937337,0.983562,0.959893,0.680902,0.800114,0.932446,0.929412,0.34585,0.65415,0.070588,0.926015,0.929412,0.924033,0.680902,0.800114,0.890506,0.832888,0.929412,0.2,0,0.125,0,125,0,33095,755810,86010,94.117647,52.235294,'Number of leaves: 81\nSize of the tree: 161\n',?,161,81,81
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,5,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,403,22,0,94.823529,5.176471,0,0.773936,0.066497,0.214513,27.449799,61.605474,249.607718,8662.728285,-8413.120566,0.587312,20.38289,-19.795578,174.521607,0.410639,69.918354,0.980822,358,0.25,15,0.75,45,0.019178,7,0.959786,0.980822,0.97019,0.776565,0.834292,0.946274,0.948235,0.217413,0.782587,0.051765,0.946458,0.948235,0.946667,0.776565,0.834292,0.92038,0.886881,0.948235,0.179,0,0.109375,0,109.375,0,34187,755810,86010,96.235294,51.764706,'Number of leaves: 84\nSize of the tree: 167\n',?,167,84,84
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,401,24,0,94.352941,5.647059,0,0.749693,0.069846,0.225292,28.831971,64.701239,249.607718,11878.193095,-11628.585377,0.587312,27.94869,-27.361377,168.455678,0.396366,67.488169,0.980822,358,0.283333,17,0.716667,43,0.019178,7,0.954667,0.980822,0.967568,0.753804,0.820457,0.936971,0.943529,0.246041,0.753959,0.056471,0.941302,0.943529,0.941344,0.753804,0.820457,0.906931,0.874693,0.943529,0.231,0,0.109375,0,109.375,0,34551,755810,86010,95.529412,51.176471,'Number of leaves: 85\nSize of the tree: 169\n',?,169,85,85
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,403,22,0,94.823529,5.176471,0,0.78653,0.07206,0.226867,29.745868,65.153654,249.607718,14024.843908,-13775.23619,0.587312,32.999633,-32.41232,169.847329,0.399641,68.045704,0.969863,354,0.183333,11,0.816667,49,0.030137,11,0.969863,0.969863,0.969863,0.78653,0.861233,0.952042,0.948235,0.161706,0.838294,0.051765,0.948235,0.948235,0.948235,0.78653,0.861233,0.916284,0.893265,0.948235,0.322,0,0.15625,0,156.25,0,29455,755810,86010,95.058824,52.588235,'Number of leaves: 71\nSize of the tree: 141\n',?,141,71,71
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,398,27,0,93.647059,6.352941,0,0.724589,0.07952,0.247671,32.825417,71.12806,249.607718,15114.265075,-14864.657356,0.587312,35.562977,-34.975664,157.431708,0.370428,63.071651,0.972603,355,0.283333,17,0.716667,43,0.027397,10,0.954301,0.972603,0.963365,0.726443,0.820046,0.943123,0.936471,0.247201,0.752799,0.063529,0.934116,0.936471,0.934805,0.726443,0.820046,0.897763,0.862213,0.936471,0.128,0,0.109375,0,109.375,0,37463,755810,86010,94.117647,51.294118,'Number of leaves: 93\nSize of the tree: 185\n',?,185,93,93
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,398,27,0,93.647059,6.352941,0,0.724589,0.07905,0.246937,32.631586,70.917277,249.607718,20449.615482,-20200.007764,0.587312,48.116742,-47.52943,158.550843,0.373061,63.520008,0.972603,355,0.283333,17,0.716667,43,0.027397,10,0.954301,0.972603,0.963365,0.726443,0.816941,0.934076,0.936471,0.247201,0.752799,0.063529,0.934116,0.936471,0.934805,0.726443,0.816941,0.896188,0.862213,0.936471,0.263,0.001,0.140625,0,140.625,0,38919,755810,86010,94.352941,51.411765,'Number of leaves: 97\nSize of the tree: 193\n',?,193,97,97
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20210523.1413,3825,425,408,17,0,96,4,0,0.838421,0.058748,0.195987,24.250718,56.285226,249.607718,10784.880908,-10535.27319,0.587312,25.37619,-24.788878,184.536372,0.434203,73.930555,0.972603,355,0.116667,7,0.883333,53,0.027397,10,0.980663,0.972603,0.976616,0.838762,0.910228,0.973834,0.96,0.104064,0.895936,0.04,0.960984,0.96,0.960405,0.838762,0.910228,0.947634,0.919202,0.96,0.135,0,0.125,0,125,0,36371,755810,86010,96.470588,53.764706,'Number of leaves: 90\nSize of the tree: 179\n',?,179,90,90
